,ip,app,device,os,channel,is_attributed,days,hours,minutes,seconds
63044,102515,3,1,15,409,0,8,14,22,56
63045,67213,9,1,6,442,0,9,15,48,23
63046,1235,15,1,19,430,0,7,11,36,31
63047,130824,12,1,18,19,0,7,5,5,3
63048,5178,12,1,12,140,0,8,11,21,42
63049,72484,3,1,1,480,0,7,11,20,35
63050,118056,24,1,22,178,0,9,15,52,18
63051,5348,18,1,18,121,0,7,17,56,28
63052,5348,15,1,22,111,0,8,21,39,49
63053,106437,12,2,19,265,0,7,0,35,30
63054,264376,9,1,17,334,0,8,2,39,25
63055,14877,2,1,19,435,0,6,23,31,47
63056,49133,14,1,22,401,0,7,3,56,40
63057,54196,15,1,53,265,0,8,4,26,32
63058,51164,18,1,47,121,0,9,1,4,29
63059,85304,21,1,13,128,0,9,6,59,20
63060,72214,3,1,1,280,0,8,10,13,59
63061,47162,3,1,13,280,0,9,5,45,35
63062,149980,18,1,15,376,0,7,6,30,54
63063,100602,1,1,37,349,0,8,23,40,35
63064,149846,23,1,15,153,0,7,23,1,44
63065,201613,2,1,77,477,0,6,23,28,22
63066,88935,15,1,14,245,0,8,11,0,2
63067,70160,2,1,19,236,0,8,4,34,36
63068,7861,3,1,13,409,0,8,0,27,50
63069,22935,1,1,13,134,0,7,17,59,30
63070,52596,3,1,13,280,0,9,6,28,43
63071,210016,9,1,17,134,0,7,12,5,26
63072,105603,15,1,41,315,0,9,14,41,19
63073,93486,1,1,19,178,0,7,0,10,45
63074,203084,18,1,19,134,0,9,5,46,34
63075,107921,1,1,19,349,0,7,5,11,56
63076,284662,13,1,14,477,0,8,16,5,1
63077,33534,21,1,13,232,0,9,12,45,11
63078,60422,21,1,6,128,0,7,4,30,6
63079,105447,23,1,19,153,0,8,22,44,18
63080,50397,3,1,19,135,0,8,18,47,19
63081,1909,1,1,31,153,0,8,13,29,54
63082,4777,64,1,17,459,0,7,18,44,27
63083,29993,2,1,19,477,0,9,1,46,24
63084,65887,8,1,18,145,0,8,0,53,28
63085,56126,14,1,13,379,0,8,7,3,26
63086,39140,3,1,20,135,0,8,0,41,21
63087,88234,13,1,13,477,0,6,23,48,9
63088,92735,151,0,24,347,0,6,16,7,11
63089,74668,26,1,19,121,0,9,15,22,45
63090,92820,2,1,13,435,0,9,0,1,7
63091,17030,3,1,22,137,0,7,0,2,38
63092,41980,3,1,19,452,0,9,6,51,12
63093,48240,7,1,13,101,0,9,12,52,24
63094,188740,9,1,13,442,0,7,5,19,24
63095,198199,8,1,25,140,0,7,7,34,4
63096,105651,9,2,9,442,0,7,5,40,5
63097,312978,11,1,19,173,0,8,16,3,13
63098,163448,3,1,19,115,0,8,13,59,40
63099,89562,3,1,17,280,0,9,5,44,20
63100,66520,14,1,13,439,0,8,1,46,33
63101,103065,9,1,26,244,0,7,6,27,40
63102,34419,7,1,2,101,0,9,9,1,53
63103,116501,15,1,13,245,0,8,1,26,30
63104,326721,7,1,3,101,0,8,23,41,11
63105,124574,3,1,17,480,0,9,10,13,50
63106,105025,6,1,13,459,0,7,8,39,39
63107,102065,12,1,19,259,0,7,7,25,41
63108,112356,2,1,56,452,0,7,4,50,56
63109,100182,2,1,14,477,0,6,16,24,9
63110,2976,2,1,13,236,0,7,2,31,1
63111,102879,15,1,49,245,0,7,6,59,38
63112,32763,12,1,15,265,0,8,11,11,55
63113,125355,3,1,13,280,0,9,3,17,17
63114,135971,2,1,13,477,0,7,15,5,50
63115,131041,12,1,19,140,0,7,9,44,7
63116,119574,27,1,19,153,0,9,7,55,48
63117,24847,9,1,19,127,0,9,14,0,12
63118,26190,14,1,19,489,0,8,11,53,47
63119,253897,9,1,10,134,0,8,1,0,50
63120,7553,2,1,27,236,0,7,12,6,41
63121,89592,19,0,29,101,0,7,13,27,16
63122,113454,2,1,25,477,0,9,7,24,16
63123,36455,9,1,19,334,0,7,6,56,55
63124,99769,11,1,9,137,0,9,14,24,23
63125,45184,6,1,10,459,0,7,0,30,38
63126,48542,12,1,41,409,0,9,8,41,45
63127,155431,26,1,10,266,0,9,13,43,53
63128,77048,2,2,13,205,0,7,16,45,53
63129,100224,3,1,10,452,0,9,0,54,50
63130,106223,1,1,13,439,0,7,16,37,12
63131,98102,18,1,13,107,0,8,10,0,13
63132,53469,3,1,17,211,0,9,11,59,25
63133,47607,13,1,43,400,0,8,6,0,28
63134,232000,12,1,19,145,0,8,11,28,26
63135,44744,3,1,17,280,0,8,11,58,59
63136,147082,3,1,13,280,0,8,4,48,35
63137,89344,20,1,13,488,0,7,0,21,54
63138,40400,2,1,6,477,0,8,7,30,25
63139,75489,21,2,13,128,0,7,4,43,18
63140,22117,2,2,9,364,0,9,12,9,48
63141,77565,11,1,13,122,0,7,4,1,45
63142,74068,9,1,13,466,0,7,13,54,12
63143,64271,3,1,19,452,0,7,1,1,48
63144,110529,9,1,22,215,0,8,3,36,0
63145,108127,3,1,32,280,0,8,10,2,20
63146,80560,19,0,38,213,0,9,12,39,19
63147,29673,2,1,13,219,0,7,5,34,12
63148,2087,23,1,13,153,0,9,13,39,0
63149,85945,6,1,27,459,0,7,6,50,32
63150,33623,2,1,22,205,0,9,13,5,48
63151,100168,15,1,19,379,0,8,10,13,30
63152,55139,18,1,19,121,0,8,2,45,35
63153,210529,12,1,10,135,0,7,0,22,6
63154,5348,3,1,8,280,0,7,8,39,40
63155,151908,9,1,13,215,0,6,23,41,6
63156,315593,14,1,19,442,0,9,3,36,43
63157,107335,2,1,20,477,0,7,6,55,57
63158,186092,2,1,14,477,0,7,10,58,7
63159,19537,12,1,17,265,0,8,17,5,45
63160,124198,13,1,10,477,0,9,8,8,15
63161,75868,2,1,13,469,0,7,23,8,31
63162,11089,3,1,6,19,0,8,9,17,4
63163,5348,18,2,37,121,0,7,12,23,21
63164,106958,11,1,9,469,0,7,13,42,31
63165,56688,15,1,41,245,0,7,15,23,29
63166,79662,12,1,22,328,0,8,16,8,53
63167,115804,15,1,13,245,0,7,11,7,4
63168,89416,15,1,13,480,0,7,1,43,28
63169,48581,18,1,13,107,0,7,2,33,16
63170,28974,15,1,47,153,0,7,12,40,57
63171,79066,12,1,10,259,0,9,10,20,30
63172,37485,12,1,13,259,0,7,9,38,58
63173,77150,2,1,19,237,0,7,1,3,30
63174,91048,14,1,13,401,0,7,8,57,1
63175,42139,3,1,13,424,0,8,22,51,15
63176,274515,3,1,19,280,0,8,4,38,43
63177,27478,26,1,37,477,0,8,5,41,7
63178,37063,18,1,17,107,0,7,10,40,33
63179,10385,3,1,22,466,0,7,12,3,30
63180,65704,9,1,19,466,0,9,9,28,48
63181,71458,9,1,1,134,0,9,2,29,38
63182,73814,12,1,17,105,0,9,12,45,4
63183,48976,11,1,19,481,0,8,5,18,24
63184,230867,23,1,13,153,0,8,9,34,44
63185,63760,12,1,13,265,0,7,12,51,19
63186,26622,6,1,25,459,0,7,5,34,16
63187,34912,15,1,10,245,0,7,13,41,37
63188,113498,3,1,98,173,0,7,0,15,32
63189,75374,3,1,6,280,0,7,1,32,31
63190,97100,8,1,6,145,0,8,9,40,52
63191,168867,3,1,22,480,0,8,14,44,29
63192,28108,9,1,19,107,0,9,3,48,7
63193,161544,15,1,19,265,0,9,6,21,35
63194,30906,12,1,10,178,0,7,4,5,53
63195,89796,6,1,19,125,0,9,5,18,22
63196,153541,13,1,13,477,0,7,6,43,58
63197,58420,9,1,19,445,0,7,10,1,18
63198,120669,2,1,10,452,0,9,10,25,2
63199,76883,18,1,26,107,0,8,0,17,19
63200,33860,12,1,19,409,0,7,8,17,6
63201,72213,9,1,1,466,0,9,10,42,34
63202,163729,3,1,20,489,0,7,7,31,19
63203,27856,14,1,36,489,0,8,15,17,37
63204,6534,12,1,15,265,0,9,11,51,21
63205,58883,3,1,17,442,0,8,9,6,37
63206,115487,7,1,35,101,0,7,5,50,4
63207,53454,1,1,22,153,0,8,12,0,30
63208,66948,3,1,19,137,0,6,20,26,38
63209,5729,3,1,17,173,0,7,3,37,29
63210,7110,15,1,32,245,0,6,18,10,55
63211,27216,3,1,19,205,0,8,4,56,14
63212,265567,15,1,13,265,0,8,13,6,2
63213,243796,12,1,19,178,0,9,0,28,59
63214,119289,14,1,19,439,0,9,12,41,34
63215,44744,18,1,25,107,0,8,11,27,59
63216,32051,13,1,41,400,0,7,17,6,16
63217,108635,15,1,20,140,0,7,3,0,38
63218,37972,15,1,13,245,0,9,2,39,34
63219,17262,14,1,19,439,0,9,9,55,46
63220,101037,18,1,18,107,0,7,1,32,58
63221,267813,15,1,19,245,0,8,7,6,11
63222,68568,12,1,19,178,0,6,17,38,38
63223,2770,23,1,10,153,0,9,5,5,57
63224,9087,15,1,40,379,0,9,4,4,8
63225,116065,3,1,11,424,0,7,22,10,19
63226,119040,2,1,19,237,0,9,4,49,15
63227,142023,12,1,23,328,0,8,5,9,34
63228,116577,12,1,8,205,0,8,8,57,32
63229,118339,14,2,9,467,0,8,21,59,7
63230,113742,1,1,19,134,0,8,10,29,11
63231,353743,9,1,41,215,0,9,2,23,7
63232,112350,3,1,10,135,0,7,9,33,17
63233,27838,18,1,37,121,0,7,13,30,36
63234,83616,13,1,14,469,0,6,16,8,38
63235,62915,12,1,17,178,0,8,11,23,1
63236,180079,13,1,19,477,0,7,1,49,54
63237,160365,14,1,3,463,0,7,13,10,9
63238,92554,21,1,13,128,0,9,3,28,19
63239,54264,25,1,19,259,0,8,5,14,1
63240,123637,32,1,13,376,0,7,16,5,42
63241,98424,3,1,18,280,0,9,2,1,48
63242,28639,20,1,20,259,0,7,11,23,36
63243,80035,8,1,37,145,0,9,9,35,6
63244,38941,20,1,37,259,0,9,14,46,19
63245,5348,1,1,17,125,0,7,16,20,1
63246,25719,9,1,19,234,0,8,15,15,38
63247,173156,24,1,15,105,0,7,4,4,44
63248,34978,12,1,19,245,0,7,13,16,23
63249,98429,15,1,18,268,0,6,23,57,43
63250,49600,12,1,20,245,0,8,15,20,38
63251,103648,12,1,14,245,0,7,8,13,25
63252,86767,6,1,9,125,0,9,12,35,41
63253,189679,14,1,25,480,0,7,4,11,27
63254,48282,3,1,19,452,0,7,6,18,47
63255,109430,8,1,25,140,0,8,9,53,18
63256,24985,3,1,37,280,0,8,12,29,50
63257,39075,12,1,10,178,0,7,7,4,46
63258,124936,15,1,19,259,0,7,4,37,46
63259,10958,2,1,9,212,0,7,15,30,31
63260,16566,13,1,13,477,0,7,4,44,19
63261,23505,18,1,10,107,0,9,10,9,7
63262,126363,9,1,19,445,0,9,14,52,11
63263,108626,14,1,13,379,0,7,14,28,17
63264,114276,9,1,11,215,0,8,15,11,38
63265,95006,18,1,22,107,0,8,14,19,49
63266,15143,9,1,13,127,0,8,14,19,5
63267,67097,3,2,17,466,0,7,5,56,26
63268,198784,10,1,19,317,0,8,12,3,46
63269,97982,18,1,25,107,0,8,3,34,31
63270,39430,64,1,31,459,0,8,23,17,10
63271,26011,13,1,19,477,0,8,23,31,56
63272,73043,11,1,47,325,0,8,12,15,26
63273,331546,18,1,10,121,0,9,6,38,5
63274,191901,18,1,17,107,0,9,7,17,54
63275,204924,13,1,13,477,0,7,1,18,40
63276,35757,18,1,19,134,0,8,1,21,2
63277,44595,55,1,41,406,0,9,7,50,51
63278,20173,2,1,8,236,0,8,4,47,49
63279,51901,15,1,18,153,0,7,22,49,48
63280,13535,6,1,10,459,0,8,14,38,33
63281,103175,15,1,13,315,0,7,1,59,55
63282,165711,21,1,19,128,0,7,10,25,12
63283,50255,15,1,11,278,0,8,6,18,10
63284,21153,15,1,13,379,0,8,5,12,13
63285,1365,15,1,3,265,0,9,9,16,32
63286,11522,9,1,17,215,0,9,4,12,12
63287,83466,12,1,13,140,0,8,17,0,22
63288,102103,12,1,47,265,0,7,9,45,26
63289,112861,3,1,13,442,0,8,1,19,40
63290,157955,14,1,13,478,0,7,9,51,10
63291,73487,15,1,36,412,0,7,12,34,23
63292,155275,3,1,13,417,0,8,16,11,36
63293,129838,15,1,25,245,0,7,15,28,32
63294,75826,2,1,19,435,0,7,3,30,8
63295,136561,18,1,1,121,0,7,0,40,25
63296,79044,12,1,13,219,0,7,14,3,8
63297,100149,18,1,19,134,0,7,23,38,34
63298,94521,12,1,13,497,0,7,0,19,36
63299,81981,3,1,19,480,0,8,11,29,28
63300,5348,14,1,32,134,0,8,11,31,47
63301,23972,3,1,13,173,0,8,15,22,27
63302,51992,12,1,17,259,0,6,19,9,44
63303,50197,3,1,13,280,0,7,1,13,29
63304,89272,64,1,13,459,0,6,18,48,36
63305,77099,28,1,13,135,0,8,8,55,14
63306,37190,12,1,13,178,0,8,7,18,34
63307,301236,3,1,20,137,0,9,8,10,16
63308,357915,2,1,8,236,0,8,16,8,55
63309,17486,2,1,19,469,0,8,3,18,28
63310,99344,15,1,11,315,0,6,22,42,20
63311,124096,2,1,13,212,0,9,8,49,28
63312,80728,18,1,13,439,0,8,20,45,30
63313,12164,25,1,19,259,0,7,12,25,37
63314,43686,3,1,19,135,0,7,0,4,29
63315,67167,6,1,44,459,0,6,23,53,8
63316,3808,9,1,41,232,0,9,4,19,52
63317,24729,64,1,19,459,0,7,11,28,52
63318,47293,12,2,28,265,0,8,9,52,54
63319,2786,15,1,19,412,0,8,14,18,18
63320,277423,3,1,19,280,0,8,11,36,28
63321,73011,15,1,32,130,0,7,10,15,15
63322,27396,3,1,19,317,0,8,8,26,48
63323,41277,18,1,36,107,0,9,11,57,44
63324,81419,12,1,13,409,0,7,13,56,54
63325,243330,8,1,19,145,0,8,12,12,11
63326,45560,12,1,47,140,0,7,11,0,33
63327,92766,14,1,13,379,0,8,23,24,51
63328,303254,3,1,53,115,0,9,3,1,4
63329,119343,12,1,13,178,0,7,8,45,43
63330,50011,3,1,1,442,0,8,21,34,55
63331,18641,1,1,13,134,0,6,23,56,50
63332,45745,3,1,19,280,0,9,4,50,9
63333,79857,3,1,18,280,0,8,12,57,58
63334,83344,3,1,9,280,0,8,6,17,12
63335,14777,3,1,22,115,0,9,5,19,9
63336,15229,1,1,13,101,0,9,13,48,58
63337,28551,26,1,19,121,0,7,7,3,7
63338,108962,15,1,19,140,0,6,18,12,0
63339,61227,27,1,13,122,0,7,1,45,35
63340,14325,3,1,13,489,0,8,16,39,11
63341,8718,13,1,18,477,0,7,23,31,39
63342,119278,14,1,27,401,0,7,11,10,57
63343,252624,3,1,18,280,0,8,13,46,36
63344,207281,3,1,17,113,0,8,2,42,19
63345,21894,12,1,52,328,0,8,14,55,28
63346,55910,20,2,79,259,0,7,4,50,49
63347,63698,26,1,18,477,0,8,10,25,29
63348,83915,15,1,13,245,0,7,2,45,57
63349,72346,3,1,15,280,0,7,8,10,53
63350,108984,12,1,20,178,0,8,1,56,30
63351,155145,12,1,13,277,0,7,1,18,17
63352,188502,1,1,19,134,0,9,9,42,29
63353,62114,3,1,19,115,0,7,7,7,23
63354,108560,2,1,11,401,0,7,11,13,30
63355,307725,8,1,13,259,0,9,12,17,5
63356,48035,15,1,19,386,0,9,14,52,13
63357,133461,9,1,3,445,0,7,5,14,56
63358,65785,12,1,13,265,0,9,7,55,29
63359,30780,15,1,23,268,0,9,4,19,24
63360,48587,3,1,16,379,0,9,8,29,5
63361,124317,14,1,13,379,0,7,2,23,11
63362,27424,18,1,25,107,0,7,11,2,34
63363,49462,7,1,20,101,0,9,4,36,53
63364,134575,2,1,13,237,0,9,4,23,44
63365,88951,9,1,15,442,0,7,6,29,34
63366,62032,15,1,19,245,0,7,5,49,27
63367,247704,13,1,55,400,0,9,15,22,52
63368,21063,2,1,13,477,0,9,4,13,37
63369,103351,15,1,19,278,0,9,5,11,53
63370,193625,32,1,19,376,0,9,1,56,20
63371,198328,9,1,19,134,0,8,7,6,25
63372,211006,1,1,19,135,0,8,10,22,31
63373,14217,3,1,90,137,0,6,18,28,13
63374,48982,2,1,1,477,0,8,7,7,48
63375,175055,9,1,13,442,0,7,21,38,28
63376,67439,3,1,18,280,0,8,3,35,52
63377,53715,18,1,17,134,0,7,6,46,42
63378,44299,9,1,19,134,0,6,22,11,15
63379,80153,2,1,35,469,0,6,22,59,11
63380,190954,15,1,17,3,0,8,14,34,57
63381,162805,2,1,19,435,0,7,10,16,9
63382,14737,8,2,37,145,0,9,4,23,44
63383,63368,2,1,27,237,0,7,15,23,41
63384,189746,3,1,13,280,0,9,1,29,30
63385,95177,12,1,19,178,0,9,4,3,41
63386,16999,15,1,17,245,0,7,12,30,31
63387,62704,15,1,19,315,0,9,13,6,41
63388,57006,2,1,19,258,0,7,5,2,41
63389,71788,3,1,19,424,0,9,10,24,29
63390,68849,12,1,30,265,0,8,2,16,49
63391,88545,2,1,19,435,0,7,22,10,57
63392,33380,14,1,48,379,0,9,9,57,28
63393,125125,18,1,20,107,0,7,6,48,32
63394,119349,1,1,13,124,0,9,8,17,13
63395,26541,18,1,13,439,0,9,13,50,12
63396,208137,14,1,10,371,0,8,0,18,22
63397,8499,15,1,19,245,0,7,23,6,56
63398,100494,14,1,41,489,0,9,6,24,3
63399,49360,9,1,19,232,0,9,4,20,8
63400,112394,3,1,19,489,0,8,0,31,13
63401,187101,3,1,19,280,0,8,14,58,31
63402,100275,2,2,20,122,0,8,8,45,4
63403,28117,3,1,16,280,0,8,10,37,58
63404,114341,12,1,13,242,0,8,0,35,13
63405,2391,27,1,20,122,0,7,0,8,10
63406,45169,21,1,13,128,0,8,13,6,38
63407,13510,26,1,13,266,0,6,23,49,22
63408,71017,12,1,26,245,0,7,3,21,26
63409,118867,14,1,13,208,0,7,0,46,6
63410,342334,2,1,3,477,0,9,5,10,0
63411,41411,8,1,13,145,0,7,5,54,55
63412,198961,20,1,13,259,0,7,15,51,54
63413,41805,2,1,13,477,0,9,7,8,23
63414,95601,3,1,10,442,0,7,0,13,36
63415,79678,15,1,31,130,0,7,13,2,55
63416,21126,12,1,19,265,0,9,4,32,55
63417,34352,12,1,6,219,0,9,5,24,29
63418,51428,3,1,18,205,0,8,3,46,56
63419,114276,12,1,19,178,0,7,15,11,45
63420,47398,24,1,19,178,0,6,18,35,56
63421,69056,12,1,25,259,0,8,9,53,4
63422,40204,3,1,10,402,0,9,13,14,48
63423,78416,15,1,15,120,0,9,13,14,42
63424,69056,3,1,13,280,0,9,2,1,28
63425,63787,28,1,6,135,0,6,19,40,46
63426,48971,3,1,27,442,0,7,10,16,7
63427,95196,9,1,17,145,0,9,3,52,57
63428,45929,14,1,26,349,0,6,20,38,26
63429,122388,12,1,13,424,0,8,0,53,45
63430,63425,12,1,19,178,0,9,10,52,47
63431,307701,107,1,18,171,0,9,6,2,21
63432,11926,12,1,17,178,0,7,12,4,31
63433,86767,14,1,18,349,0,9,5,33,5
63434,61293,14,1,13,401,0,7,15,3,3
63435,96857,21,1,13,128,0,9,7,35,35
63436,31331,12,1,13,178,0,8,8,52,45
63437,324539,3,1,13,280,0,9,3,30,13
63438,68786,12,1,15,265,0,7,15,31,58
63439,8297,3,1,18,19,0,9,7,33,17
63440,45236,2,1,13,205,0,8,22,41,40
63441,55142,12,1,17,135,0,9,3,47,31
63442,158713,14,1,19,401,0,7,5,29,14
63443,96827,2,1,10,219,0,9,12,2,45
63444,79881,18,1,19,439,0,8,11,42,5
63445,166410,9,1,16,232,0,9,6,21,20
63446,139704,9,1,28,489,0,7,15,6,26
63447,89318,3,1,22,280,0,8,6,47,8
63448,335528,7,1,13,101,0,9,11,32,31
63449,23674,3,1,73,205,0,7,21,59,14
63450,221067,2,1,26,435,0,9,9,10,4
63451,91712,18,1,19,121,0,8,8,27,49
63452,194966,15,1,10,278,0,8,15,0,51
63453,95498,3,1,13,280,0,8,15,4,53
63454,2153,14,1,3,463,0,7,10,6,30
63455,335501,7,2,49,101,0,9,15,35,42
63456,238582,3,1,19,424,0,8,2,22,25
63457,60603,21,1,13,232,0,9,6,37,5
63458,48240,26,1,17,121,0,7,12,5,36
63459,107155,9,1,41,244,0,8,15,12,54
63460,205916,18,1,13,107,0,7,12,12,13
63461,106541,1,1,13,349,0,7,15,43,25
63462,93620,15,1,15,130,0,8,16,35,46
63463,32591,14,1,25,463,0,7,14,46,4
63464,105181,15,2,19,3,0,6,22,50,33
63465,53204,9,1,13,466,0,7,5,12,49
63466,119252,2,1,15,452,0,7,1,34,20
63467,50217,15,1,19,245,0,8,15,21,55
63468,124202,25,1,37,259,0,8,16,37,3
63469,27288,18,1,9,107,0,7,1,47,21
63470,201182,15,1,35,111,0,8,7,32,6
63471,139558,1,1,22,377,0,8,4,1,33
63472,96275,3,1,16,442,0,7,13,55,26
63473,50512,15,1,19,3,0,7,3,26,1
63474,78506,7,1,30,101,0,9,9,20,55
63475,18058,2,1,23,377,0,7,7,25,27
63476,24865,26,1,20,121,0,9,5,52,17
63477,95198,15,1,19,315,0,8,0,1,1
63478,87635,15,1,22,245,0,7,19,19,51
63479,42470,8,1,6,145,0,9,10,3,42
63480,89916,13,1,32,477,0,7,9,42,31
63481,170739,64,1,19,459,0,7,15,18,36
63482,41425,119,3032,607,347,0,7,4,37,52
63483,100785,11,1,41,481,0,7,6,42,13
63484,41722,3,1,32,280,0,7,12,2,54
63485,178792,1,1,3,134,0,7,12,58,16
63486,23554,14,1,13,401,0,7,3,9,52
63487,81674,14,1,13,489,0,7,2,40,8
63488,102637,14,1,17,379,0,9,8,47,40
63489,116320,9,1,3,244,0,9,4,44,12
63490,38446,23,1,47,153,0,7,1,3,32
63491,34700,24,1,16,178,0,9,13,52,30
63492,193448,3,1,13,153,0,7,17,36,26
63493,114276,18,3032,607,107,0,7,13,37,43
63494,86311,14,1,19,379,0,8,23,27,5
63495,88234,12,1,34,328,0,7,4,51,13
63496,100182,18,1,8,107,0,8,7,11,2
63497,112374,9,1,14,258,0,7,22,10,57
63498,26896,13,1,22,477,0,9,12,6,23
63499,53454,18,1,16,439,0,7,10,46,7
63500,280918,12,1,8,178,0,8,13,47,24
63501,67261,3,1,22,137,0,9,3,44,12
63502,74640,27,1,16,153,0,9,8,2,32
63503,76540,18,1,19,134,0,8,12,27,43
63504,258904,22,1,13,116,0,8,14,36,34
63505,67779,12,1,19,265,0,9,14,28,44
63506,82012,64,1,19,459,0,7,3,6,57
63507,80248,9,1,13,258,0,8,10,52,10
63508,28379,8,1,19,145,0,8,11,56,46
63509,92084,15,1,19,245,0,7,11,36,50
63510,5077,15,1,19,278,0,8,7,0,58
63511,93557,3,1,47,280,0,8,11,34,54
63512,156925,3,1,17,442,0,7,6,4,53
63513,183314,12,1,41,205,0,9,4,13,52
63514,50844,1,1,6,137,0,8,8,14,4
63515,40216,3,1,19,280,0,9,0,43,59
63516,122284,14,1,19,379,0,7,6,24,56
63517,57611,3,1,19,19,0,8,8,12,26
63518,143854,9,1,17,442,0,7,0,58,1
63519,106455,6,1,17,459,0,6,16,7,1
63520,5314,3,1,18,280,0,7,2,16,32
63521,40924,6,1,19,459,0,7,11,40,4
63522,61424,3,1,11,280,0,8,13,14,55
63523,64282,13,1,2,477,0,8,15,6,6
63524,24883,18,1,25,121,0,8,14,29,30
63525,130393,12,1,19,245,0,9,3,6,9
63526,63089,14,1,18,439,0,8,12,27,20
63527,37458,2,1,19,469,0,9,3,36,45
63528,96777,14,1,26,416,0,9,8,39,59
63529,5314,3,1,13,115,0,7,16,40,6
63530,62195,15,1,6,265,0,8,14,56,16
63531,132837,14,1,35,401,0,7,4,45,15
63532,83052,26,1,19,121,0,8,8,14,55
63533,41200,3,1,13,137,0,9,6,52,33
63534,84685,9,1,3,120,0,7,2,7,41
63535,193960,3,1,18,424,0,7,9,47,53
63536,118103,11,1,19,481,0,8,16,49,1
63537,126321,21,1,13,128,0,7,10,9,50
63538,41463,363,3543,748,347,0,8,15,29,33
63539,90625,3,1,13,442,0,8,15,48,0
63540,70202,3,1,10,317,0,8,7,44,18
63541,47411,3,1,19,280,0,8,9,57,4
63542,2180,15,1,12,111,0,9,6,37,47
63543,83974,18,1,3,439,0,9,6,27,50
63544,15661,9,1,13,244,0,7,5,20,0
63545,67217,9,1,13,127,0,9,12,33,41
63546,51973,3,1,18,19,0,9,12,22,13
63547,105111,3,1,27,173,0,7,4,24,47
63548,342239,3,1,30,173,0,9,14,48,47
63549,92766,2,1,20,435,0,8,0,23,3
63550,5299,3,1,13,424,0,7,0,42,39
63551,104707,9,1,13,334,0,7,9,14,35
63552,78473,3,1,19,489,0,8,7,32,14
63553,184271,2,1,10,477,0,7,22,25,37
63554,14397,13,1,18,477,0,9,1,3,7
63555,109397,1,1,17,134,0,6,23,59,14
63556,282476,3,1,19,280,0,8,10,23,45
63557,64282,2,1,8,477,0,8,5,14,25
63558,81667,8,1,19,145,0,7,12,34,26
63559,120195,1,1,19,153,0,7,10,54,33
63560,102493,3,1,35,280,0,8,10,12,49
63561,46677,15,1,11,379,0,8,8,10,59
63562,114276,2,1,1,435,0,7,2,12,4
63563,63311,2,1,17,477,0,7,5,30,20
63564,91708,12,1,19,205,0,9,10,53,39
63565,69056,2,1,10,237,0,8,3,10,13
63566,93553,14,1,19,463,0,8,4,49,58
63567,25705,2,1,19,205,0,9,0,14,24
63568,155911,12,1,25,140,0,6,17,37,16
63569,68315,13,1,17,477,0,7,16,0,53
63570,86261,21,1,15,128,0,8,11,4,23
63571,258174,18,1,20,449,0,8,2,17,38
63572,72090,2,1,19,236,0,7,16,54,10
63573,34104,13,1,18,477,0,9,2,23,41
63574,5348,1,1,13,135,0,7,13,45,39
63575,4019,12,2,19,178,0,7,10,10,38
63576,47577,14,1,13,439,0,7,12,57,22
63577,157414,15,1,13,245,0,9,6,24,50
63578,96202,3,1,19,280,0,9,5,1,39
63579,186883,14,1,41,349,0,7,5,48,20
63580,356116,3,1,15,424,0,9,10,48,42
63581,89551,9,1,19,466,0,8,9,28,34
63582,135992,12,1,10,212,0,7,0,29,0
63583,94124,3,1,18,280,0,8,7,55,3
63584,59997,2,1,19,219,0,8,15,8,4
63585,10973,12,1,19,328,0,8,7,49,48
63586,21547,3,1,36,280,0,9,11,45,48
63587,68255,14,1,19,379,0,6,22,32,10
63588,53200,12,1,19,265,0,9,9,3,58
63589,55666,1,1,17,439,0,9,10,30,3
63590,9094,14,1,19,379,0,7,12,17,10
63591,116170,12,1,22,481,0,9,12,37,18
63592,14672,3,1,23,205,0,7,11,28,36
63593,74987,15,1,6,245,0,7,15,11,53
63594,55726,11,1,35,487,0,8,4,2,49
63595,8208,3,1,10,280,0,7,1,59,20
63596,299172,64,1,13,459,0,8,16,23,24
63597,223431,3,1,13,280,0,8,6,26,1
63598,86767,2,2,17,401,0,9,11,53,13
63599,273107,11,1,13,173,0,8,11,2,2
63600,94921,3,1,19,280,0,7,7,4,52
63601,129882,18,1,13,107,0,8,2,14,51
63602,80799,15,1,37,245,0,8,3,45,24
63603,5248,3,1,25,280,0,8,13,16,17
63604,47486,2,1,25,237,0,8,14,23,53
63605,18802,9,1,7,445,0,8,1,59,37
63606,177386,3,1,13,173,0,8,12,1,53
63607,30781,3,1,19,280,0,7,0,18,38
63608,37892,2,1,19,435,0,9,12,32,38
63609,114276,2,1,20,477,0,6,16,23,34
63610,88186,3,1,13,280,0,8,5,24,41
63611,121349,6,1,19,125,0,7,12,39,33
63612,98337,12,1,1,245,0,8,17,33,45
63613,111438,18,1,9,439,0,9,10,28,35
63614,1675,12,1,13,140,0,9,14,23,59
63615,92279,15,1,27,245,0,7,3,5,5
63616,27482,3,1,13,280,0,9,1,29,57
63617,108245,9,1,19,334,0,8,11,34,6
63618,54125,3,1,56,280,0,7,3,7,33
63619,11773,2,1,8,237,0,9,2,45,27
63620,92325,3,1,13,280,0,8,14,43,55
63621,147675,9,1,8,445,0,8,2,20,22
63622,222956,15,1,13,245,0,7,16,14,17
63623,48902,3,1,15,137,0,7,8,46,48
63624,305173,3,1,13,371,0,9,14,3,46
